id,target,CCJ_government,CCJ_private,bank_bal2,land_worth,bank_balance,wages,house_value,savings,amount_owed,wages_debt_percent,stocks_profile,difference_wages_last_year,properties,mortgage
3602,0,0,0,152,558,1466,2574,3287,2,24,34.2,-1.4,0,1,1
3603,0,0,0,-117,3588,8835,9264,9413,0,3,100,-8.6,0,4,1
3604,0,0,0,-100,12,22,3691,481,2384,732,63.2,21.6,0,0,0
3605,0,0,0,97,0,56,397,190,136,8,95.6,26.2,-0.8,0,0
3606,0,0,0,4,0,313,1397,283,0,493,38.7,-19,-0.4,0,0
3607,0,0,0,3,0,172,228,111,0,14,100,-43.1,-0.8,0,0
3608,0,0,0,-1,0,5,2986,1637,719,24,84.4,-22.2,-0.1,0,0
3609,0,0,0,728,7818,2523,4425,4616,1155,0,100,-56.9,0,1,1
3610,0,0,0,-89,9359,65,373,1770,1003,10,100,35.7,0.1,2,1
3611,1,1,0,54,0,3,470,151,62,7,100,17.5,-0.3,0,0
3612,0,0,0,-82,0,20,1348,199,0,251,73,-75.1,-2.5,0,0
3613,0,0,0,-1,0,122,328,71,0,0,100,-1.4,-2,0,0
3614,1,1,0,223,0,1,259,162,139,27,27,,,0,0
3615,0,0,0,-201,0,212,337,497,0,59,100,7.5,-0.2,0,0
3616,0,0,0,-147,0,92,371,188,0,117,72.4,-116.8,-0.2,0,0
3617,0,,,-408,0,746,746,169,0,0,0,-163.7,0,0,0
3618,0,0,0,1258,6273,200,214,1187,0,11,100,144.2,0.3,1,1
3619,0,,,2252,68993,6172,23839,30033,13219,1211,100,-67.5,-0.2,7,1
3620,0,0,0,15,0,50,288,165,0,12,48.6,6.6,0.4,0,0
3621,0,0,0,83,926,1082,1517,2902,100,17,100,10.7,0,1,1
3622,0,0,0,23,752,75,124,668,1,0,100,0.2,0,1,1
3623,0,0,0,-245,10500,0,964,1503,1161,71,94.1,-117.2,-0.3,2,1
3624,0,,,2335,2540,1054,32674,38576,3279,95,61.7,7.5,-0.1,1,1
3625,0,0,0,-12,0,64,272,199,0,34,50.9,17.2,0.2,0,0
3626,0,0,0,67,1994,340,396,222,0,9,100,89.3,0,2,1
3627,0,0,0,445,0,0,72,239,847,4,79.1,65.9,0.5,0,0
3628,0,1,0,-1315,0,425,9666,5337,2169,1146,58.5,-52.7,0.5,0,0
3629,0,0,0,110,0,317,542,313,0,131,63.1,25.8,-0.7,0,0
3630,0,0,0,1288,11178,1399,1460,3310,108,0,100,15,0,7,1
3631,0,0,0,390,3487,381,608,951,325,19,99.8,10.5,0,1,1
3632,0,,,260,0,0,3699,183,0,643,25,524.7,0.2,0,0
3633,0,0,0,-3137,7507,1266,16229,35395,64,62,100,-65.1,0,1,1
3634,0,0,0,-81,2505,68,1055,3497,0,3,100,4.3,0.1,1,0
3635,0,0,0,467,1391,1547,2399,1307,554,152,42.6,-6.9,-0.1,1,1
3636,0,0,0,-99,0,3,7,-536,0,50,88.8,-4.4,24.7,0,0
3637,0,1,0,1,0,389,836,159,0,320,43,-34.6,-1.3,0,0
3638,0,0,0,-72,0,98,270,132,0,5,100,-141,-0.9,0,0
3639,0,0,0,1,0,106,152,134,1,0,100,-8.9,-0.8,0,0
3640,1,1,4,-319,0,5,63,-416,0,359,100,-106.8,13.1,0,0
3641,0,0,0,-97,0,247,316,223,0,0,100,-39.4,-0.1,0,0
3642,0,0,0,205,0,169,482,500,0,0,100,34.6,-0.4,0,0
3643,0,0,0,110,0,443,1259,1209,1011,188,100,1,0,0,0
3644,0,,,-316,0,250,9686,497,0,23,39,-54.7,0.2,0,0
3645,0,0,0,825,0,4863,10267,847,0,605,100,-1,-0.3,0,0
3646,0,,,727,3397,0,0,5881,2429,0,100,-0.6,0,1,1
3647,0,0,0,3162,61506,173,2771,4303,2275,777,100,-4.5,0,2,1
3648,0,0,0,56,0,147,1417,321,85,0,100,-19.7,-0.1,0,0
3649,0,0,0,437,1968,959,1331,1344,21,130,88.4,15.5,-0.1,1,1
3650,0,0,0,-194,1692,24,228,1219,0,160,89.4,-14.3,-0.2,1,1
3651,0,0,0,5,0,232,4565,698,297,16,97,-0.7,-0.1,2,1
3652,0,0,0,147,0,219,1292,381,68,109,57.4,15.8,0.4,0,0
3653,0,0,0,59,0,4,82,56,0,0,100,2405.4,0,0,0
3654,0,0,0,-14,0,11,52,40,0,4,100,29.8,0.1,0,0
3655,0,0,0,-150,0,0,184,-251,0,102,9.5,102.4,-5,0,0
3656,0,0,0,109,0,183,333,135,0,23,94.1,38.4,-0.2,0,0
3657,0,0,0,-69,0,618,1223,355,0,67,28.9,-81.3,-1.7,0,0
3658,0,0,0,63,0,13,50,16,0,20,100,47,6.5,0,0
3659,0,0,0,470,750,1215,1220,796,714,0,100,-9,-4.4,0,0
3660,0,0,0,2,1127,6,1185,161,0,18,100,-0.1,0,1,1
3661,0,0,0,-64,0,2,203,-148,0,1,22.6,140.8,0.1,0,0
3662,0,0,0,360,0,310,2410,1380,0,53,58.5,-26.4,-0.6,0,0
3663,0,0,0,826,0,1035,4876,1281,1117,264,81.9,-15,-0.3,0,0
3664,0,0,0,45,6054,918,1221,1638,513,423,100,-25,0,3,1
3665,0,0,0,-337,1635,17,3757,718,0,342,32.7,2.6,-0.3,4,1
3666,0,0,0,-40,0,3,5,-102,0,10,0,19.8,0,0,0
3667,0,6,0,-131,0,16,1584,7,0,882,51.2,-2064.1,-1.5,0,0
3668,1,1,0,356,0,34,1155,187,0,913,32.5,-30.2,-0.7,0,0
3669,0,0,0,26,0,75,536,397,0,79,32.7,14,0.9,0,0
3670,0,,,179,0,8,87,-545,0,36,100,-6.3,-2.9,0,0
3671,0,0,0,147,0,315,465,1939,0,0,100,21.3,0,0,0
3672,0,0,0,-322,592,303,957,891,0,6,24.6,-30.4,-0.3,5,1
3673,1,,,173,0,307,1238,446,60,398,49.6,-14.3,-0.6,0,0
3674,0,0,0,-43,2208,50,217,535,0,24,100,-8,0,0,0
3675,0,0,0,-132,0,29,256,117,0,6,100,-129.9,1.3,0,0
3676,1,3,1,0,0,0,0,0,0,0,0,7.6,-0.8,0,0
3677,0,0,0,144,0,0,549,701,444,241,97,-6.8,-0.5,0,0
3678,0,0,0,1,0,9,6622,181,0,4488,42.8,353.6,0,0,0
3679,0,0,0,258,0,1948,4194,2265,0,877,27.4,13.1,0.2,0,0
3680,0,0,0,-76,0,263,421,99,0,0,84.8,-142.5,-1.3,0,0
3681,0,0,0,-111,0,6,149,79,0,24,32.6,28.5,0.5,0,0
3682,0,1,0,-29,0,129,946,249,0,192,52.2,-15.4,0.5,0,0
3683,0,0,0,259,0,772,968,310,0,0,100,9.5,0,0,0
3684,0,0,0,-55,0,16,99,65,0,0,100,-107.9,-2.4,0,0
3685,0,,,-470,0,85,4197,155,0,1473,37.8,2.4,-0.5,0,0
3686,0,0,0,209,0,20,2064,790,310,181,34.8,-4.5,-0.2,0,0
3687,0,0,0,0,0,19,247,152,0,0,81.1,-21.7,-0.1,0,0
3688,0,0,0,686,0,40,1185,519,231,29,88.6,-17.5,-1.8,0,0
3689,0,0,0,194,0,743,1113,802,227,10,87.7,35.4,-0.2,0,0
3690,0,0,0,326,25733,399,919,1841,0,362,99.7,148.4,0,4,1
3691,0,0,0,186,0,282,780,574,0,98,71.7,31.7,-0.5,0,0
3692,0,0,0,248,0,647,5225,295,71,222,77.4,-104.2,-0.2,0,0
3693,0,0,0,3808,0,1452,5935,2293,1283,67,98.6,2.6,0,0,0
3694,0,0,0,0,0,26,200,742,23,20,100,1.2,-0.1,0,0
3695,0,,,541,24700,190,1350,7757,1058,759,100,4.6,0,4,1
3696,0,0,0,9,0,227,391,261,0,84,64,15.7,-2.6,0,0
3697,0,0,0,1113,0,2643,4605,820,928,108,84.1,2.4,-0.6,0,0
3698,0,0,0,-35,151,33,403,355,70,0,100,-10.5,-0.4,1,1
3699,0,0,0,0,0,274,337,253,0,6,100,-2.6,0.1,0,0
3700,0,0,0,121,0,100,2419,1081,380,611,22.6,-23.5,0.2,0,0
3701,0,0,0,125,0,46,1917,280,330,943,41.5,113,2.1,0,0
3702,1,0,1,69,0,234,234,190,0,4,95.2,16.8,-0.1,0,0
3703,0,0,0,116,325,29,171,207,0,85,99.5,-115.1,0,1,1
3704,0,0,0,78,0,279,794,180,0,79,63.5,1790.4,4.5,0,0
3705,0,0,0,272,254,16,987,786,0,105,42.6,63.8,1.3,1,1
3706,0,0,0,143,0,84,506,277,37,6,100,19.5,0,0,0
3707,0,0,0,-63,0,94,243,162,0,0,16.5,-59.3,0,0,0
3708,0,0,0,6,681,27,58,467,0,9,100,5.6,0,1,1
3709,0,0,0,2085,0,262,745,2908,332,253,100,63.5,0,0,0
3710,0,0,0,-145,0,28,2541,1178,0,397,80.7,20.3,0.1,0,0
3711,0,0,0,162,0,104,4766,820,435,0,100,-73.3,-0.9,0,0
3712,0,,,12,0,459,1286,489,230,189,72.4,1.4,0.3,0,0
3713,0,0,0,1044,0,5273,6654,4645,1668,25,100,7.1,0.1,0,0
3714,0,0,0,27,3964,349,457,2271,1606,23,87.9,4.5,0,1,1
3715,0,,,55,2433,1534,1539,4331,122,0,100,-4.3,-0.1,1,1
3716,0,0,0,22,0,1144,1146,993,0,0,0,-50.6,-0.7,0,0
3717,0,0,0,120,0,2383,2390,1620,194,19,45.9,2.5,0,0,0
3718,0,0,0,586,0,1752,1959,770,312,0,100,-22.8,-0.1,0,0
3719,0,0,0,33,0,484,2116,610,680,149,100,-20.3,-0.2,0,0
3720,0,,,61,0,0,371,-223,0,177,62.3,-18.9,0.6,0,0
3721,0,0,0,-14,0,223,225,115,0,30,100,-48.4,-0.9,0,0
3722,0,0,0,-8,6502,438,676,397,0,90,56.7,-10.4,0,3,1
3723,0,0,0,-14,0,49,168,67,0,0,100,-102.4,0.6,0,0
3724,0,0,0,506,5467,9,2277,1866,937,24,72.3,27.9,0,0,0
3725,0,0,0,3267,0,2832,6555,3535,3414,538,100,49.6,0.3,0,0
3726,0,0,0,-29,0,456,462,481,0,0,100,12.7,-0.1,0,0
3727,0,0,0,867,0,3417,6503,5467,0,991,57.9,3.3,-0.1,0,0
3728,0,0,0,336,0,0,1259,526,564,329,49.9,18,-0.5,0,0
3729,0,0,0,-48,0,6,15,-350,0,6,0,12.7,-4,0,0
3730,0,0,0,404,0,447,2140,1834,303,0,100,-16.7,0,0,0
3731,0,0,0,27,0,0,4,-245,0,0,100,-9.9,0.7,0,0
3732,0,0,0,-376,2367,1219,4304,2850,0,287,40.6,0.4,-0.1,0,0
3733,0,0,0,-16,0,363,1588,1027,0,765,69.6,8.4,-0.3,0,0
3734,0,0,0,415,0,818,1127,429,281,288,37.7,31.9,-0.5,0,0
3735,0,0,0,75,0,32,111,-76,0,23,77.1,-44.4,-0.6,0,0
3736,0,0,0,-25,0,251,1154,848,0,207,61.8,28.7,-0.5,0,0
3737,0,0,0,323,0,160,390,308,0,3,70.6,88.6,-9.9,0,0
3738,1,1,0,25,0,0,1,-97,0,0,100,-3,30,0,0
3739,1,0,0,-3,1288,2,127,-912,0,548,69.8,-23.4,-1.5,0,0
3740,0,0,0,-258,658,1776,1866,2867,294,64,47.5,-6.9,-0.2,1,0
3741,0,0,0,171,0,296,487,544,0,43,58.4,-4.3,0,0,0
3742,0,0,0,328,9419,1608,2824,3650,1633,121,88.7,0.5,0,1,1
3743,0,0,0,321,0,3223,4005,2956,2469,66,100,6.4,0.1,0,0
3744,0,0,0,-51,0,42,47,6355,1212,0,100,-6.6,-0.1,0,0
3745,0,0,0,1475,0,267,2656,1046,486,272,100,13.4,0.1,0,0
3746,0,0,0,-154,0,2,93,88,0,0,-124.8,-281.1,0.7,0,0
3747,0,0,0,-6,7094,10,218,3553,0,5,100,-0.4,0,1,1
3748,0,,,-114,0,12,313,250,0,0,100,-10.2,-0.3,0,0
3749,0,0,0,229,0,1996,2022,951,115,0,100,15.2,0.1,0,0
3750,0,0,0,-61,0,1461,1591,840,17,70,50.4,-16.2,-0.3,0,0
3751,0,0,0,1,0,136,140,54,0,0,100,113.4,-0.2,0,0
3752,0,0,0,59,0,263,324,182,118,0,100,19.4,0,0,0
3753,0,0,0,-395,3241,2215,3016,6280,0,0,100,-3.3,0,1,1
3754,0,0,0,55,68,887,1116,753,335,45,63,-6.2,0,0,0
3755,0,0,0,93,0,463,602,265,0,44,63.9,42.1,-0.4,0,0
3756,1,7,6,-79,0,42,1414,359,0,625,35.2,-46,-0.5,0,0
3757,0,0,0,23,0,937,967,944,53,0,100,-1.4,0,0,0
3758,0,0,0,180,0,376,381,204,68,0,89.9,-33.5,-0.2,0,0
3759,0,0,0,290,71,1,1387,2427,2009,361,72,-13.1,0.1,0,0
3760,0,0,0,-51,0,137,251,234,0,0,63.5,-29.5,-0.9,0,0
3761,0,0,0,-38,22,113,245,418,0,1,100,-5.2,-0.1,0,0
3762,0,0,0,430,0,400,3109,310,0,972,59.2,61.1,1.3,0,0
3763,0,0,0,-206,0,423,1614,788,122,389,34.2,-34.9,0,0,0
3764,0,0,0,136,0,2122,2253,2171,165,21,98.1,-12.6,-0.1,0,0
3765,0,0,0,155,890,303,1593,133,0,0,100,-38.4,0,1,1
3766,0,0,0,564,0,806,850,3277,322,0,100,-6.7,-0.1,0,0
3767,0,0,0,456,0,271,400,1282,411,1,100,-17.2,0,0,0
3768,0,0,0,13,0,7,22,-28,0,0,100,129.2,-6.9,0,0
3769,0,0,0,-53,0,45,1996,1190,758,1,100,-3,-0.1,0,0
3770,0,0,0,123,2867,274,703,517,50,147,70.6,38.3,0.2,2,1
3771,0,0,0,26,0,1,153,105,0,0,100,6.2,-0.7,0,0
3772,1,0,0,1,0,0,690,154,0,0,95.3,-17.6,0,0,0
3773,0,0,0,271,0,1266,7169,5372,967,355,50.2,0.4,-0.2,0,0
3774,0,0,0,57,0,171,1101,538,103,80,59,-35.4,-0.2,1,1
3775,0,0,0,23,0,2,4736,474,0,941,-22.7,-14,0,0,0
3776,0,0,0,188,0,570,1131,1377,0,71,77.9,4,-0.1,0,0
3777,0,0,0,137,0,855,1263,457,411,173,35,-21.5,-0.1,0,0
3778,0,0,0,-13,0,5,381,665,0,19,100,226.7,0.4,0,0
3779,0,0,0,108,0,1,1932,701,0,60,65.2,-35.4,-0.4,0,0
3780,0,0,0,-173,0,43,174,-91,0,32,90.1,203.7,5.1,0,0
3781,0,,,6,0,117,204,81,0,18,100,38.1,0.4,0,0
3782,0,0,0,1033,0,0,975,263,1691,151,98.7,17.4,0,0,0
3783,0,0,0,2512,0,899,2339,10036,23879,4314,100,0,0.1,0,0
3784,0,,,23,0,140,1250,137,120,46,44.3,27.2,1.2,0,0
3785,0,0,0,255,0,1479,3622,418,595,644,100,-5.7,-0.8,0,0
3786,0,0,0,9,0,263,521,380,92,50,71.3,-18.5,0.4,0,0
3787,0,,,91,0,47,525,124,29,26,100,-365.5,-0.5,0,0
3788,0,0,0,9157,81,1593,19606,19838,0,9,100,50.4,0,0,0
3789,0,0,0,13,0,100,843,394,95,187,43.9,-36.4,0.8,0,0
3790,0,0,0,117,0,5633,5789,8023,1042,22,90.1,1.8,0.1,0,0
3791,0,0,0,123,0,157,538,422,31,0,100,25.3,-0.2,0,0
3792,0,0,0,1100,0,1735,2654,3576,1297,55,100,1.3,0,0,0
3793,0,0,0,210,0,1115,1706,730,472,2,100,-10.1,0,0,0
3794,0,0,0,-9,0,0,3,-24,0,0,100,30.8,0.1,0,0
3795,0,0,0,28,0,35,240,252,0,25,68.3,16.5,-0.4,0,0
3796,0,0,0,-37,0,347,569,244,0,54,65.7,-40.2,-0.3,0,0
3797,1,,,-172,0,12,1719,262,1,292,46.7,-116,-0.8,0,0
3798,0,0,0,-14,0,114,343,1452,380,0,0,-3.3,-0.4,0,0
3799,0,0,0,385,0,1876,4498,1970,692,5,74.6,0.6,0.1,0,0
3800,0,0,0,9882,1917,602,181780,-12761,0,35,100,-62,0,1,1
3801,1,0,0,-5291,0,0,370,-16126,0,3024,80.6,-97.3,1.9,0,0
3802,1,2,1,-26,0,4,21,84,0,1,100,58.1,-1.7,0,0
3803,0,0,0,-93,0,3,166,-3,0,67,100,3195.5,1.6,0,0
3804,0,0,0,117,0,52,461,480,0,0,-71,28.5,1.1,0,0
3805,0,0,0,120,1180,346,719,271,27,11,100,24,0,1,1
3806,0,0,0,107,80,695,1884,1942,0,0,0,12.3,-0.1,1,0
3807,0,0,0,200,0,570,1784,1284,0,299,23.2,-3.2,-0.6,0,0
3808,0,0,0,782,0,510,9406,3018,0,3461,42.2,9.2,0,0,0
3809,0,,,-65,0,44,1579,233,0,715,21.7,-60.8,0.1,0,0
3810,0,,,21,192,254,891,290,0,459,14.5,-51.8,-0.3,1,1
3811,0,0,0,477,0,439,1393,577,230,126,79.5,19.5,0.3,0,0
3812,0,0,0,31,4,2424,3363,4048,2397,648,63.1,-1.6,0.1,0,0
3813,0,0,0,-200,0,74,839,566,0,108,51.1,-50.6,0.9,0,0
3814,0,0,0,-214,611,477,4796,331,771,706,50.6,-43.2,-0.9,1,1
3815,0,,,-2060,0,1,1979,-3037,0,533,-15.9,-7.6,-0.5,0,0
3816,0,0,0,-4,0,1422,1430,1203,208,0,0,9.8,0,0,0
3817,0,0,0,78,0,578,1204,345,139,246,39.4,-16.7,0,0,0
3818,0,0,0,263,0,50,595,352,0,59,41.1,192.9,-0.7,0,0
3819,0,0,0,1690,0,1317,38439,35749,0,50,78.5,2.1,0,0,0
3820,0,0,0,55,2346,656,668,2982,16,14,100,1.6,0,3,1
3821,0,0,0,-44,0,297,618,940,0,236,26.5,171.5,-3.1,0,0
3822,0,0,0,790,0,204,3017,2257,1735,1534,44.1,-47.9,-0.5,0,0
3823,0,0,0,132,0,243,380,884,0,43,45.5,-9.3,-0.2,0,0
3824,0,3,1,-263,4841,1,1245,938,0,578,100,-28,-0.1,2,1
3825,0,0,0,108,0,902,1338,925,272,180,35.6,1.7,-0.1,0,0
3826,0,0,0,3427,0,1,13239,22192,14185,81,100,-6,0,0,0
3827,0,0,0,143,1342,207,547,1190,28,81,100,30.1,0.1,2,1
3828,0,0,0,6,0,43,1794,334,0,636,42.5,95.7,0.2,0,0
3829,1,4,1,-38,0,0,5,-931,0,274,100,-30.4,4.5,0,0
3830,0,0,0,-22,4180,20,29,216,0,64,100,-7.2,0,5,1
3831,0,0,0,624,0,6207,8584,7822,405,55,51.3,6.1,0,0,0
3832,0,,,0,0,1,421,50,0,46,59,0,0,0,0
3833,0,0,0,647,0,1943,8077,8453,0,87,45.3,5.2,-0.1,0,0
3834,0,0,0,-86,0,1451,1976,1942,0,91,34.2,20.9,-0.2,0,0
3835,0,0,0,-2,0,103,106,98,0,0,0,-1,0,0,0
3836,1,0,1,-205,0,6,281,-95,0,0,35.9,143.8,2.8,0,0
3837,0,0,0,271,4247,2626,4629,4716,1832,363,81.4,1.3,0,1,1
3838,0,0,0,578,0,1149,19983,17481,0,0,89.7,2.2,0,0,0
3839,0,0,0,53,0,100,223,300,4,100,20.5,31.5,0.1,0,0
3840,0,1,0,-172,721,3,4,-255,0,50,100,-255.4,0.1,1,1
3841,0,0,0,-86,0,3,212,77,0,19,100,-119.1,-1.1,0,0
3842,0,0,0,289,4758,145,904,1143,392,193,71.6,-66.6,-0.6,1,1
3843,0,0,0,173,0,131,627,261,108,73,100,93.2,0.2,0,0
3844,1,0,0,-1830,0,452,2172,-2563,0,1552,57.9,90.7,-0.9,0,0
3845,0,0,0,1566,77546,728,52620,12571,800,587,75.8,6.5,0,5,1
3846,0,0,0,-83,0,22,339,460,639,8,100,-42.3,-0.1,0,0
3847,0,0,0,146,0,351,1152,699,176,112,66.4,-19.9,0,0,0
3848,0,0,0,1,0,150,179,164,0,0,100,0.6,-0.5,0,0
3849,0,0,0,-358,0,73,500,466,68,8,100,-119.1,-2,0,0
3850,0,0,0,944,0,1887,2131,1336,206,7,47.8,80.9,0.2,0,0
3851,0,,,319,0,371,2099,1689,0,0,100,20.6,0.1,0,0
3852,0,0,0,405,3161,1614,1905,1279,588,57,90,-7.4,0.1,2,1
3853,0,0,0,30,0,113,1379,1212,0,13,27.7,-8.8,0.4,0,0
3854,0,0,0,190,894,1711,1917,929,0,0,100,-6.8,0,1,1
3855,0,0,0,-106,0,146,403,451,0,30,100,-7,-0.2,0,0
3856,0,0,0,84,270,39,201,324,20,86,39.9,26.1,0.3,1,1
3857,1,1,0,-193,0,1,279,-712,0,243,62.1,-96.7,1.3,0,0
3858,1,0,1,-31,0,13,138,115,0,13,0,-15.4,0,0,0
3859,0,0,0,6,0,351,370,334,0,0,100,37.8,0.1,0,0
3860,1,0,1,-720,0,20,82,5984,0,9,-282.5,13.8,0,0,0
3861,0,0,0,1383,0,21,4439,1902,800,613,97.9,-77.5,-0.4,0,0
3862,0,0,0,-173,0,15,1277,968,107,1,100,-25.7,-1.5,0,0
3863,0,0,0,386,0,101,1091,1101,233,37,56.9,4.8,0,0,0
3864,0,,,-909,0,3,128,253,0,189,95.2,-13.5,0.1,0,0
3865,0,0,0,159,0,382,480,133,0,23,39.1,-2070.5,-3.5,0,0
3866,0,0,0,-5,0,3,606,86,0,259,43.8,-22.3,0,0,0
3867,0,0,0,277,0,291,1007,245,256,242,85.9,131.9,1.3,0,0
3868,0,1,0,-23,0,116,232,138,0,5,100,-66.4,1,0,0
3869,0,0,0,475,8868,35018,35223,43144,904,57,100,-3.9,-0.1,2,1
3870,0,0,0,1,355,11,1114,223,0,337,37.6,-35.3,-0.7,1,1
3871,0,,,-105,0,53,200,297,0,3,84.3,-77.3,-0.8,0,0
3872,0,0,0,69,0,68,490,142,328,51,82.6,119.4,-0.1,0,0
3873,0,0,0,53,48,123,133,1213,0,0,100,10.8,0,0,0
3874,0,0,0,269,0,1799,2040,1041,698,0,100,-76.6,-0.3,0,0
3875,0,0,0,-85,0,105,140,121,0,1,96.9,38.1,0.6,0,0
3876,0,0,0,160,0,48,732,311,0,176,95.2,58,-1.7,0,0
3877,0,0,0,2755,591,46,3181,3887,1022,0,100,11.4,0.1,16,1
3878,1,5,0,-2337,0,2259,5325,-5106,0,5733,31,-37.9,0,0,0
3879,0,0,0,425,484,1309,2050,1720,515,125,87,-11.1,0.1,1,1
3880,0,0,0,166,226,936,1182,159,0,22,100,-62.5,-0.1,1,1
3881,0,,,43,0,31,274,187,0,20,46.9,42.3,1.4,0,0
3882,0,0,0,509,0,2220,4166,3059,0,300,92.6,82.4,-0.6,0,0
3883,0,0,0,1730,0,954,1631,9477,1747,51,71.8,1.7,0,0,0
3884,0,0,0,19,0,69,3000,271,290,469,82.9,-19.9,0.3,0,0
3885,0,0,0,-145,859,92,382,132,0,68,47.8,-137.5,0,0,0
3886,0,0,0,286,0,463,2619,647,112,423,53.2,34.3,0,0,0
3887,0,0,0,3362,47221,707,1501,11255,2850,65,100,8.2,0,8,1
3888,0,1,0,-171,472,406,468,-26,0,190,13.2,640.5,-0.4,1,1
3889,0,0,0,-3106,0,11197,66483,282514,0,286,0,-2.3,0,0,0
3890,0,0,0,883,0,1676,2201,1317,87,16,94.9,43.8,-0.2,0,0
3891,0,0,0,27,0,182,4119,2862,304,232,69.3,-20.4,-0.3,0,0
3892,0,0,0,151,689,5,664,563,0,92,74.5,14.6,0.2,1,1
3893,0,,,-18,0,75,466,943,6,0,100,-3.7,-0.1,0,0
3894,1,1,15,-913,1550,167,1179,1007,0,113,100,-230.8,-0.7,0,0
3895,0,0,0,32,0,637,735,404,237,2,100,-42.7,-0.3,0,0
3896,0,0,0,318,3156,331,1404,1490,100,62,95.3,10.3,-0.2,2,1
3897,0,0,0,33,0,28,97,81,0,0,100,-16.7,-3,0,0
3898,0,0,0,188,0,35,155,105,9,2,100,13.2,0.5,0,0
3899,0,0,0,150,0,366,728,482,35,0,93,-22,0.1,0,0
3900,0,0,0,561,0,534,853,1067,810,0,100,-0.6,0,0,0
3901,0,0,0,166,0,265,354,217,0,0,87,102,0.5,0,0
3902,0,0,0,3,0,66,374,431,0,0,89.2,7.5,-0.1,0,0
3903,0,0,0,58,0,1440,2744,1564,178,26,83.3,0.8,0,0,0
3904,0,0,0,382,0,1019,4997,1237,987,1814,42.5,-24.6,0.3,0,0
3905,0,0,0,-111,0,69,420,120,0,116,56.9,-35.4,0.5,0,0
3906,0,0,0,-82,0,522,3305,7544,0,28,100,6.2,0,0,0
3907,0,0,0,-12,0,0,77,58,0,14,100,-0.7,-0.1,0,0
3908,0,0,0,195,0,270,366,257,31,23,14,130.7,-2.7,0,0
3909,0,0,0,805,0,2918,5993,1453,2328,1288,42.9,-9.3,0.2,0,0
3910,0,0,0,38,1890,718,2272,5749,0,1,100,1.7,0,1,1
3911,0,0,0,310,734,1724,3334,2624,1150,639,100,8.2,-0.2,1,1
3912,0,0,0,1150,0,585,585,2012,968,0,0,-28.4,0,0,0
3913,0,0,0,345,0,483,641,330,137,25,100,31.9,-0.4,0,0
3914,0,1,0,-2792,0,89,216,1257,0,253,100,-222.9,0,0,0
3915,0,0,0,37,0,1428,2554,174,0,119,73.9,18.4,0.4,0,0
3916,0,0,0,-46,0,95,391,377,0,0,100,-29.4,-0.2,0,0
3917,0,0,0,327,0,2169,4619,4677,903,25,100,-1.1,0.1,0,0
3918,0,0,0,2187,3369,784,26731,23956,1285,177,55.4,-4.7,-0.1,1,1
3919,0,0,0,-59,0,13,75,1,0,63,100,-5843.3,0.1,0,0
3920,0,1,0,29,0,6,3926,2373,0,334,64,25.6,-0.1,0,0
3921,0,0,0,65,0,107,1169,421,0,162,74,80.4,0.2,0,0
3922,0,,,1799,8694,692,2163,2349,260,423,100,76.6,0.2,4,1
3923,0,0,0,200,0,251,345,275,0,0,99.5,31.3,0.1,0,0
3924,0,0,0,56,238,13,4934,1179,868,1507,33,-20.1,-0.3,0,0
3925,0,0,0,-21,0,11,81,1,0,3,41.9,-1942.9,0,0,0
3926,0,0,0,-104,0,204,578,418,0,11,100,-31.6,0.5,0,0
3927,0,0,0,722,3688,4635,5627,8104,269,299,69.8,-0.8,0,1,1
3928,0,0,0,12,0,143,203,109,0,10,95.6,51.5,-1.9,0,0
3929,0,0,0,-57,0,18,308,184,139,14,59.8,-42,-0.7,0,0
3930,0,0,0,1431,1625,0,1518,4555,0,0,100,-2.7,-0.1,1,1
3931,0,0,0,185,0,1302,1735,4223,0,0,100,6.2,-0.1,0,0
3932,0,0,0,29,0,259,530,640,42,0,100,-11.9,0,0,0
3933,0,0,0,129,0,1509,1947,1040,0,105,100,17.2,-0.5,0,0
3934,0,0,0,81,1163,58,765,593,564,412,76.9,-85.3,-0.1,1,1
3935,0,0,0,-37,5227,92,99,74,0,10,100,173.4,0,2,1
3936,0,0,0,291,414,20,3311,790,0,490,41.7,124.8,-1,1,1
3937,0,0,0,-21,0,31,1428,121,0,1142,60.2,-8.9,-0.1,0,0
3938,0,0,1,-2,0,98,759,63,0,496,51.1,-39.7,-0.1,0,0
3939,0,0,0,1735,0,356,90999,106354,7500,0,100,-0.6,0,0,0
3940,0,0,0,0,5246,5,1473,135,0,0,100,-0.7,0,1,1
3941,0,0,0,175,0,1160,1863,654,0,98,39.6,28,0.1,0,0
3942,0,0,0,131,0,56,62,-326,20,0,100,-70.6,-0.1,0,0
3943,0,0,0,-53,0,87,388,166,0,1,-133.3,-30.1,-0.1,0,0
3944,0,0,0,142,0,38,103,401,0,0,43.9,27.3,0.2,0,0
3945,0,0,0,256,0,468,1294,702,243,298,25.6,-3.5,0,0,0
3946,0,0,0,-267,20984,57,3835,1575,0,179,100,-47.9,-0.1,20,1
3947,0,,,-371,0,2208,2947,2645,32,143,53.7,-5.9,0.3,0,0
3948,0,6,0,70,0,0,0,-99,0,0,72.4,-90.9,7.6,0,0
3949,0,0,0,140,0,700,855,703,0,7,100,31.5,0.1,0,0
